Pop_ID,Population,Code,seed_zone,treatment,use,block,ID,tag,plant_date,flower_date,death_date,days_until_flower,days_until_mortality ,length_cm_20220323,length_cm_20220608,survival_20220518,survival_20220608,survival_20220608_ex_replacements,notes_20220608,replaced_YorN,Replacement,Notes,length_cm_20220719,survival_20220719,Notes 20220719,flower_Y_N_20220823,phenology_20220823,flower_Y_N_20220909,phenology_20220909,survival_20220909,length_cm_20220915,flower_Y_N_20220915,phenology_20220915,survival_20220915,notes_20220915,flowering_Y_N_20221108,phenology_20221108,survival_20221108,TissueCollected
UT1,ERNA-UT030-219-GARFIELD-13,ERNA-UT030-219-GARFIELD-13_12,20 - 25 Deg. F. / 12 - 30 ,wet,field,2,147,,4/20/22,,7/19/22,,90,13,20.2,1,1,1,,,,,,0,,,,,,0,,,,0,,,,0,N
UT1,ERNA-UT030-219-GARFIELD-13,ERNA-UT030-219-GARFIELD-13_02,20 - 25 Deg. F. / 12 - 30 ,wet,field,2,154,,4/20/22,,,,,8.9,7.9,1,1,1,,,,,18.1,1,,0,2,0,2,1,40.6,0,2,,,0,2,1,Y
UT1,ERNA-UT030-219-GARFIELD-13,ERNA-UT030-219-GARFIELD-13_52,20 - 25 Deg. F. / 12 - 30 ,wet,field,2,195,26,4/20/22,,,,,5.4,7.5,1,1,1,,,,,24.2,1,,0,2,0,2,1,41.5,0,2,,,0,2,1,Y
UT1,ERNA-UT030-219-GARFIELD-13,ERNA-UT030-219-GARFIELD-13_22,20 - 25 Deg. F. / 12 - 30 ,wet,field,2,217,,4/20/22,,4/20/22,,0,11.9,,1,0,0,,,,,,0,,,,,,0,,,,0,,,,0,N
UT1,ERNA-UT030-219-GARFIELD-13,ERNA-UT030-219-GARFIELD-13_43,20 - 25 Deg. F. / 12 - 30 ,dry,field,3,229,,4/20/22,,,,,14.4,14,1,1,1,,,,,14.6,1,,0,2,0,2,1,29.6,0,2,,,0,2,1,
UT1,ERNA-UT030-219-GARFIELD-13,ERNA-UT030-219-GARFIELD-13_23,20 - 25 Deg. F. / 12 - 30 ,dry,field,3,230,,4/20/22,,,,,14.5,13.8,1,1,1,,,,,12.4,1,,0,2,0,2,1,6.6,0,2,,,0,2,1,
UT1,ERNA-UT030-219-GARFIELD-13,ERNA-UT030-219-GARFIELD-13_33,20 - 25 Deg. F. / 12 - 30 ,dry,field,3,232,,4/20/22,,,,,16.4,20.1,1,1,1,,,,,31.2,1,,0,2,0,2,1,58.2,0,2,,,0,2,1,
UT1,ERNA-UT030-219-GARFIELD-13,ERNA-UT030-219-GARFIELD-13_53,20 - 25 Deg. F. / 12 - 30 ,dry,field,3,247,,4/20/22,,,,,16.4,15.8,1,1,1,,,,,35,1,,0,2,0,2,1,59.3,0,2,,,0,2,1,
UT1,ERNA-UT030-219-GARFIELD-13,ERNA-UT030-219-GARFIELD-13_77,20 - 25 Deg. F. / 12 - 30 ,dry,field,3,293,,4/20/22,9/15/22,,148,,9.1,,0,0,NA,,Y,ERNA-UT030-219-GARFIELD-13_77,,10.3,1,,0,2,0,2,1,41.5,1,3,,,0,2,1,
UT1,ERNA-UT030-219-GARFIELD-13,ERNA-UT030-219-GARFIELD-13_03,20 - 25 Deg. F. / 12 - 30 ,dry,field,3,331,39,4/20/22,,,,,10.3,8.5,1,1,1,,,,,15.6,1,,0,2,0,2,1,51,0,2,,,0,2,1,
UT1,ERNA-UT030-219-GARFIELD-13,ERNA-UT030-219-GARFIELD-13_54,20 - 25 Deg. F. / 12 - 30 ,wet,field,4,349,,4/20/22,,,,,15.9,13.5,1,1,1,,,,,33.7,1,,0,2,0,2,1,56,0,2,,,0,2,1,
UT1,ERNA-UT030-219-GARFIELD-13,ERNA-UT030-219-GARFIELD-13_24,20 - 25 Deg. F. / 12 - 30 ,wet,field,4,351,45,4/20/22,,,,,17.5,22.4,1,1,1,,,,,33.9,1,,0,2,0,2,1,60.3,0,2,,,0,2,1,
UT1,ERNA-UT030-219-GARFIELD-13,ERNA-UT030-219-GARFIELD-13_04,20 - 25 Deg. F. / 12 - 30 ,wet,field,4,378,,4/20/22,,,,,14.6,10.2,1,1,1,,,,,15.3,1,,0,2,0,2,1,50.6,0,2,,,0,2,1,
UT1,ERNA-UT030-219-GARFIELD-13,ERNA-UT030-219-GARFIELD-13_34,20 - 25 Deg. F. / 12 - 30 ,wet,field,4,390,,4/20/22,,,,,12,20,1,1,1,,,,,39.9,1,,0,2,0,2,1,73.9,0,2,,,0,2,1,
UT1,ERNA-UT030-219-GARFIELD-13,ERNA-UT030-219-GARFIELD-13_14,20 - 25 Deg. F. / 12 - 30 ,wet,field,4,431,56,4/20/22,,,,,10.9,9,1,1,1,,,,,28.9,1,,0,2,0,2,1,54.2,0,2,,,0,2,1,
UT1,ERNA-UT030-219-GARFIELD-13,ERNA-UT030-219-GARFIELD-13_44,20 - 25 Deg. F. / 12 - 30 ,wet,field,4,436,51,4/20/22,,,,,14.8,18.8,1,1,1,,,,,23.3,1,,0,2,0,2,1,52.3,0,2,,,0,2,1,
UT1,ERNA-UT030-219-GARFIELD-13,ERNA-UT030-219-GARFIELD-13_98,20 - 25 Deg. F. / 12 - 30 ,dry,field,5,475,,4/20/22,,,,,14.7,,0,0,NA,,Y,ERNA-UT030-219-GARFIELD-13_98,,17.7,1,,0,2,0,2,1,39.4,0,2,,,0,2,1,
UT1,ERNA-UT030-219-GARFIELD-13,ERNA-UT030-219-GARFIELD-13_45,20 - 25 Deg. F. / 12 - 30 ,dry,field,5,485,,4/20/22,,,,,10.5,19.5,1,1,1,,,,,32.9,1,,0,2,0,2,1,61.1,0,2,,,0,2,1,
UT1,ERNA-UT030-219-GARFIELD-13,ERNA-UT030-219-GARFIELD-13_35,20 - 25 Deg. F. / 12 - 30 ,dry,field,5,497,60,4/20/22,,,,,13.6,7.6,1,1,1,,,,,33.7,1,,0,2,0,2,1,61.1,0,2,,,0,2,1,
UT1,ERNA-UT030-219-GARFIELD-13,ERNA-UT030-219-GARFIELD-13_15,20 - 25 Deg. F. / 12 - 30 ,dry,field,5,510,,4/20/22,,,,,11,16.5,1,1,1,,,,,36.7,1,,0,2,0,2,1,59.1,0,2,,,0,2,1,
UT1,ERNA-UT030-219-GARFIELD-13,ERNA-UT030-219-GARFIELD-13_25,20 - 25 Deg. F. / 12 - 30 ,dry,field,5,552,66,4/20/22,,,,,16.6,19.8,1,1,1,,,,,34.3,1,,0,2,0,2,1,54.5,0,2,,,0,2,1,
UT1,ERNA-UT030-219-GARFIELD-13,ERNA-UT030-219-GARFIELD-13_05,20 - 25 Deg. F. / 12 - 30 ,dry,field,5,558,,4/20/22,,,,,17.1,19,1,1,1,,,,,40.9,1,,0,2,0,2,1,66.7,0,2,,,0,2,1,
UT1,ERNA-UT030-219-GARFIELD-13,ERNA-UT030-219-GARFIELD-13_97,20 - 25 Deg. F. / 12 - 30 ,wet,field,6,575,,4/20/22,,,,,13.5,14.1,0,1,,,Y,ERNA-UT030-219-GARFIELD-13_97,,24.2,1,,0,2,0,2,1,63.6,0,2,,,0,2,1,
UT1,ERNA-UT030-219-GARFIELD-13,ERNA-UT030-219-GARFIELD-13_16,20 - 25 Deg. F. / 12 - 30 ,wet,field,6,576,,4/20/22,,6/8/22,,49,7.6,,1,0,0,,,,,,0,,,,,,0,,,,0,,,,0,
UT1,ERNA-UT030-219-GARFIELD-13,ERNA-UT030-219-GARFIELD-13_46,20 - 25 Deg. F. / 12 - 30 ,wet,field,6,590,,4/20/22,,6/8/22,,49,13.5,,1,0,0,,,,,,0,,,,,,0,,,,0,,,,0,
UT1,ERNA-UT030-219-GARFIELD-13,ERNA-UT030-219-GARFIELD-13_26,20 - 25 Deg. F. / 12 - 30 ,wet,field,6,622,76,4/20/22,,,,,16.5,21.6,1,1,1,,,,,35.8,1,,0,2,0,2,1,63.4,0,2,,,0,2,1,
UT1,ERNA-UT030-219-GARFIELD-13,ERNA-UT030-219-GARFIELD-13_36,20 - 25 Deg. F. / 12 - 30 ,wet,field,6,624,,4/20/22,,,,,14.7,22.5,1,1,1,,,,,33,1,,0,2,0,2,1,57.7,0,2,,,0,2,1,
UT1,ERNA-UT030-219-GARFIELD-13,ERNA-UT030-219-GARFIELD-13_06,20 - 25 Deg. F. / 12 - 30 ,wet,field,6,675,,4/20/22,,,,,13.5,13.2,1,1,1,,,,,29.6,1,,0,2,0,2,1,54.5,0,2,,,0,2,1,
UT1,ERNA-UT030-219-GARFIELD-13,ERNA-UT030-219-GARFIELD-13_37,20 - 25 Deg. F. / 12 - 30 ,dry,field,7,689,,4/20/22,,,,,12.9,17.9,1,1,1,,,,,41.4,1,,0,2,0,2,1,76.6,0,2,,,0,2,1,
UT1,ERNA-UT030-219-GARFIELD-13,ERNA-UT030-219-GARFIELD-13_17,20 - 25 Deg. F. / 12 - 30 ,dry,field,7,706,,4/20/22,,,,,14.9,16.9,1,1,1,,,,,36.4,1,,0,2,0,2,1,65.1,0,2,,,0,2,1,
UT1,ERNA-UT030-219-GARFIELD-13,ERNA-UT030-219-GARFIELD-13_47,20 - 25 Deg. F. / 12 - 30 ,dry,field,7,712,,4/20/22,11/8/22,,202,,10.9,12.1,1,1,1,,,,,23,1,,0,2,0,2,1,52.5,0,2,,,1,3,1,
UT1,ERNA-UT030-219-GARFIELD-13,ERNA-UT030-219-GARFIELD-13_07,20 - 25 Deg. F. / 12 - 30 ,dry,field,7,749,,4/20/22,,,,,13.3,11,1,1,1,,,,,34.4,1,,0,2,0,2,1,61.6,0,2,,,0,2,1,
UT1,ERNA-UT030-219-GARFIELD-13,ERNA-UT030-219-GARFIELD-13_57,20 - 25 Deg. F. / 12 - 30 ,dry,field,7,759,,4/20/22,,,,,14.9,6.1,1,1,1,,,,,40.7,1,,0,2,0,2,1,75.7,0,2,,,0,2,1,
UT1,ERNA-UT030-219-GARFIELD-13,ERNA-UT030-219-GARFIELD-13_27,20 - 25 Deg. F. / 12 - 30 ,dry,field,7,773,93,4/20/22,,,,,13.4,16.9,1,1,1,,,,,21.4,1,,0,2,0,2,1,49.9,0,2,,,0,2,1,
UT1,ERNA-UT030-219-GARFIELD-13,ERNA-UT030-219-GARFIELD-13_28,20 - 25 Deg. F. / 12 - 30 ,wet,field,8,798,,4/20/22,,,,,11.3,15.3,1,1,1,,,,,30.1,1,,0,2,0,2,1,57.8,0,2,,,0,2,1,
UT1,ERNA-UT030-219-GARFIELD-13,ERNA-UT030-219-GARFIELD-13_48,20 - 25 Deg. F. / 12 - 30 ,wet,field,8,799,,4/20/22,,,,,12.4,20.3,1,1,1,,,,,34.4,1,,0,2,0,2,1,62,0,2,,,0,2,1,
UT1,ERNA-UT030-219-GARFIELD-13,ERNA-UT030-219-GARFIELD-13_38,20 - 25 Deg. F. / 12 - 30 ,wet,field,8,810,,4/20/22,,,,,13.9,16.9,1,1,1,,,,,31.5,1,,0,2,0,2,1,66.1,0,2,,,0,2,1,
UT1,ERNA-UT030-219-GARFIELD-13,ERNA-UT030-219-GARFIELD-13_18,20 - 25 Deg. F. / 12 - 30 ,wet,field,8,848,,4/20/22,,,,,16.5,26.8,1,1,1,,,,,44.2,1,,0,2,0,2,1,70.1,0,2,,,0,2,1,
UT1,ERNA-UT030-219-GARFIELD-13,ERNA-UT030-219-GARFIELD-13_58,20 - 25 Deg. F. / 12 - 30 ,wet,field,8,852,106,4/20/22,,,,,10.6,14.8,1,1,1,,,,,29.2,1,,0,2,0,2,1,63,0,2,,,0,2,1,
UT1,ERNA-UT030-219-GARFIELD-13,ERNA-UT030-219-GARFIELD-13_08,20 - 25 Deg. F. / 12 - 30 ,wet,field,8,859,,4/20/22,,,,,13.6,13.1,1,1,1,,,,,17.8,1,,0,2,0,2,1,48.7,0,2,,,0,2,1,
UT1,ERNA-UT030-219-GARFIELD-13,ERNA-UT030-219-GARFIELD-13_19,20 - 25 Deg. F. / 12 - 30 ,dry,field,9,914,,4/20/22,,,,,14.9,9.7,1,1,1,,,,,24.8,1,,0,2,0,2,1,63.7,0,2,,,0,2,1,
UT1,ERNA-UT030-219-GARFIELD-13,ERNA-UT030-219-GARFIELD-13_39,20 - 25 Deg. F. / 12 - 30 ,dry,field,9,926,118,4/20/22,,,,,13,16,1,1,1,,,,,24.8,1,,0,2,0,2,1,55.3,0,2,,,0,2,1,
UT1,ERNA-UT030-219-GARFIELD-13,ERNA-UT030-219-GARFIELD-13_09,20 - 25 Deg. F. / 12 - 30 ,dry,field,9,978,,4/20/22,,,,,11.6,11.5,1,1,1,,,,,22.1,1,,0,2,0,2,1,43.7,0,2,,,0,2,1,
UT1,ERNA-UT030-219-GARFIELD-13,ERNA-UT030-219-GARFIELD-13_49,20 - 25 Deg. F. / 12 - 30 ,dry,field,9,982,,4/20/22,,,,,12.1,14.4,1,1,1,,,,,24,1,,0,2,0,2,1,53.6,0,2,,,0,2,1,
UT1,ERNA-UT030-219-GARFIELD-13,ERNA-UT030-219-GARFIELD-13_29,20 - 25 Deg. F. / 12 - 30 ,dry,field,9,1002,,4/20/22,,7/19/22,,90,16.9,18.3,1,1,1,,,,,,0,,,,,,0,,,,0,,,,0,
UT1,ERNA-UT030-219-GARFIELD-13,ERNA-UT030-219-GARFIELD-13_59,20 - 25 Deg. F. / 12 - 30 ,dry,field,9,1004,,4/20/22,,,,,14.8,11.4,1,1,1,,,,,30.6,1,,0,2,0,2,1,70.6,0,2,,,0,2,1,
UT1,ERNA-UT030-219-GARFIELD-13,ERNA-UT030-219-GARFIELD-13_30,20 - 25 Deg. F. / 12 - 30 ,wet,field,10,1020,,4/20/22,,6/8/22,,49,13.5,,1,0,0,,,,,,0,,,,,,0,,,,0,,,,0,
UT1,ERNA-UT030-219-GARFIELD-13,ERNA-UT030-219-GARFIELD-13_20,20 - 25 Deg. F. / 12 - 30 ,wet,field,10,1025,,4/20/22,,,,,12,14.4,1,1,1,,,,,26,1,,0,2,0,2,1,67,0,2,,,0,2,1,
UT1,ERNA-UT030-219-GARFIELD-13,ERNA-UT030-219-GARFIELD-13_60,20 - 25 Deg. F. / 12 - 30 ,wet,field,10,1028,,4/20/22,,6/8/22,,49,12.9,,1,0,0,,,,,,0,,,,,,0,,,,0,,,,0,
UT1,ERNA-UT030-219-GARFIELD-13,ERNA-UT030-219-GARFIELD-13_50,20 - 25 Deg. F. / 12 - 30 ,wet,field,10,1051,,4/20/22,,,,,13.4,13.9,0,1,,,N,,,25.6,1,,0,2,0,2,1,80.8,0,2,,,0,2,1,
UT1,ERNA-UT030-219-GARFIELD-13,ERNA-UT030-219-GARFIELD-13_96,20 - 25 Deg. F. / 12 - 30 ,wet,field,10,1063,,4/20/22,,,,,13.6,,0,0,NA,,Y,ERNA-UT030-219-GARFIELD-13_96,,19.9,1,,0,2,0,2,1,50.4,0,2,,,0,2,1,
UT1,ERNA-UT030-219-GARFIELD-13,ERNA-UT030-219-GARFIELD-13_91,20 - 25 Deg. F. / 12 - 30 ,wet,field,10,1068,,4/20/22,,,,,11.7,14.6,0,1,,,Y,ERNA-UT030-219-GARFIELD-13_91,,23.9,1,,0,2,0,2,1,50.8,0,2,,,0,2,1,
UT2,ERNA-UT931-398-10,ERNA-UT931-398-10_16,5 - 10 Deg. F. / 3 - 6 ,dry,field,1,7,,4/20/22,8/23/22,,125,,5.2,10.3,1,1,1,,,,,36,1,,1,3,1,3,1,47.6,1,3,,,1,6,1,Y
UT2,ERNA-UT931-398-10,ERNA-UT931-398-10_01,5 - 10 Deg. F. / 3 - 6 ,dry,field,1,12,,4/20/22,8/23/22,,125,,11,15,1,1,1,,,,,33.8,1,,1,3,1,3,1,51.7,1,3,,,1,6,1,Y
UT2,ERNA-UT931-398-10,ERNA-UT931-398-10_11,5 - 10 Deg. F. / 3 - 6 ,dry,field,1,59,,4/20/22,,,,,9.4,11.3,1,1,1,,,,,15.8,1,,0,2,0,2,1,24.6,0,2,,,0,2,1,Y
UT2,ERNA-UT931-398-10,ERNA-UT931-398-10_06,5 - 10 Deg. F. / 3 - 6 ,dry,field,1,65,9,4/20/22,8/23/22,,125,,5.9,10.4,1,1,1,,,,,26,1,,1,3,1,3,1,46.9,1,3,,,1,6,1,Y
UT2,ERNA-UT931-398-10,ERNA-UT931-398-10_02,5 - 10 Deg. F. / 3 - 6 ,dry,field,3,254,,4/20/22,9/9/22,,142,,5.9,6.9,1,1,1,,,,,18.9,1,,0,2,1,3,1,36,1,3,,,1,6,1,
UT2,ERNA-UT931-398-10,ERNA-UT931-398-10_17,5 - 10 Deg. F. / 3 - 6 ,dry,field,3,322,,4/20/22,,6/8/22,,49,4.2,,1,0,0,,,,,,0,,,,,,0,,,,0,,,,0,
UT2,ERNA-UT931-398-10,ERNA-UT931-398-10_12,5 - 10 Deg. F. / 3 - 6 ,dry,field,3,325,,4/20/22,9/15/22,,148,,6.1,10.2,1,1,1,,,,,24.2,1,,0,2,0,2,1,50.9,1,3,,,1,3,1,
UT2,ERNA-UT931-398-10,ERNA-UT931-398-10_07,5 - 10 Deg. F. / 3 - 6 ,dry,field,3,337,,4/20/22,8/23/22,,125,,5.7,4.8,1,1,1,,,,,28.5,1,,1,3,1,3,1,47.2,1,3,,,1,6,1,
UT2,ERNA-UT931-398-10,ERNA-UT931-398-10_03,5 - 10 Deg. F. / 3 - 6 ,dry,field,5,473,,4/20/22,,,,,9.1,5,1,1,1,,,,,17.2,1,,0,2,0,2,1,33.9,0,2,,,0,2,1,
UT2,ERNA-UT931-398-10,ERNA-UT931-398-10_18,5 - 10 Deg. F. / 3 - 6 ,dry,field,5,476,,4/20/22,9/9/22,,142,,8.4,5.1,0,1,,,N,none,plant potentially missing? Should check,18.2,1,,0,2,1,3,1,58,1,3,,,1,5,1,
UT2,ERNA-UT931-398-10,ERNA-UT931-398-10_13,5 - 10 Deg. F. / 3 - 6 ,dry,field,5,512,63,4/20/22,,,,,4,4.9,0,1,,,N,none,plant missing; none left from population,20.3,1,,0,2,0,2,1,26.5,0,2,,,0,2,1,
UT2,ERNA-UT931-398-10,ERNA-UT931-398-10_08,5 - 10 Deg. F. / 3 - 6 ,dry,field,5,538,,4/20/22,9/9/22,,142,,4.6,9.2,1,1,1,,,,,29.6,1,,0,2,1,3,1,47,1,3,,,1,6,1,
UT2,ERNA-UT931-398-10,ERNA-UT931-398-10_14,5 - 10 Deg. F. / 3 - 6 ,dry,field,7,688,87,4/20/22,,7/19/22,,90,5,3.2,1,1,1,,,,,,0,,,,,,0,,,,0,,,,0,
UT2,ERNA-UT931-398-10,ERNA-UT931-398-10_04,5 - 10 Deg. F. / 3 - 6 ,dry,field,7,700,,4/20/22,8/23/22,,125,,5.5,9.5,1,1,1,,,,,29.4,1,,1,3,1,3,1,36.3,1,4,,producing seeds,1,6,1,
UT2,ERNA-UT931-398-10,ERNA-UT931-398-10_09,5 - 10 Deg. F. / 3 - 6 ,dry,field,7,752,,4/20/22,9/15/22,,148,,8.4,13.1,1,1,1,,,,,28.3,1,,0,2,0,2,1,39.2,1,3,,,1,3,1,
UT2,ERNA-UT931-398-10,ERNA-UT931-398-10_15,5 - 10 Deg. F. / 3 - 6 ,dry,field,9,924,,4/20/22,,6/8/22,,49,5.6,,1,0,0,,,,,,0,,,,,,0,,,,0,,,,0,
UT2,ERNA-UT931-398-10,ERNA-UT931-398-10_05,5 - 10 Deg. F. / 3 - 6 ,dry,field,9,983,,4/20/22,,6/8/22,,49,5.4,,0,0,0,,N,,,19.5,1,,0,2,0,2,1,27.5,0,2,,,0,2,1,
UT2,ERNA-UT931-398-10,ERNA-UT931-398-10_10,5 - 10 Deg. F. / 3 - 6 ,dry,field,9,1003,,4/20/22,,7/19/22,,90,4,2.3,1,1,1,,,,,,0,,,,,,0,,,,0,,,,0,
UT3,ERNA-UT931-433-10,ERNA-UT931-433-10_01,15 - 20 Deg. F. / 2 - 3 ,dry,field,1,10,3,4/20/22,,,,,8.5,14,1,1,1,,,,,24.7,1,,0,2,0,2,1,35.5,0,2,,,0,2,1,Y
UT3,ERNA-UT931-433-10,ERNA-UT931-433-10_31,15 - 20 Deg. F. / 2 - 3 ,dry,field,1,11,,4/20/22,,,,,10.4,17.9,1,1,1,,,,,32.1,1,,0,2,0,2,1,39.7,0,2,,,0,2,1,Y
UT3,ERNA-UT931-433-10,ERNA-UT931-433-10_11,15 - 20 Deg. F. / 2 - 3 ,dry,field,1,46,,4/20/22,,,,,7.4,11.5,1,1,1,,,,,29.4,1,,0,2,0,2,1,38.6,0,2,,,0,2,1,Y
UT3,ERNA-UT931-433-10,ERNA-UT931-433-10_41,15 - 20 Deg. F. / 2 - 3 ,dry,field,1,81,,4/20/22,,,,,8.9,16.1,1,1,1,,,,,28.4,1,,0,2,0,2,1,36.1,0,2,,,0,2,1,Y
UT3,ERNA-UT931-433-10,ERNA-UT931-433-10_51,15 - 20 Deg. F. / 2 - 3 ,dry,field,1,88,,4/20/22,,,,,9,11.9,1,1,1,,,,,20.6,1,,0,2,0,2,1,31.9,0,2,,,0,2,1,Y
UT3,ERNA-UT931-433-10,ERNA-UT931-433-10_21,15 - 20 Deg. F. / 2 - 3 ,dry,field,1,108,,4/20/22,,,,,10.5,11.9,1,1,1,,,,,25.5,1,,0,2,0,2,1,34.4,0,2,,,0,2,1,Y
UT3,ERNA-UT931-433-10,ERNA-UT931-433-10_98,15 - 20 Deg. F. / 2 - 3 ,wet,field,2,116,15,4/20/22,,,,,10.4,12.9,0,1,,,Y,ERNA-UT931-433-10_98,,25.1,1,,0,2,0,2,1,36.5,0,2,,,0,2,1,Y
UT3,ERNA-UT931-433-10,ERNA-UT931-433-10_42,15 - 20 Deg. F. / 2 - 3 ,wet,field,2,131,,4/20/22,,,,,9,13.3,1,1,1,,,,,27.4,1,,0,2,0,2,1,39.2,0,2,,,0,2,1,Y
UT3,ERNA-UT931-433-10,ERNA-UT931-433-10_52,15 - 20 Deg. F. / 2 - 3 ,wet,field,2,138,,4/20/22,,,,,8.2,15.4,1,1,1,,,,,35.5,1,,0,2,0,2,1,43.3,0,2,,,0,2,1,Y
UT3,ERNA-UT931-433-10,ERNA-UT931-433-10_32,15 - 20 Deg. F. / 2 - 3 ,wet,field,2,153,,4/20/22,,,,,8.3,7.6,1,1,1,,,,,22.6,1,,0,2,0,2,1,37.6,0,2,,,0,2,1,Y
UT3,ERNA-UT931-433-10,ERNA-UT931-433-10_22,15 - 20 Deg. F. / 2 - 3 ,wet,field,2,176,22,4/20/22,,,,,8.4,11.7,1,1,1,,,,,28.1,1,,0,2,0,2,1,54.5,0,2,,,0,2,1,Y
UT3,ERNA-UT931-433-10,ERNA-UT931-433-10_12,15 - 20 Deg. F. / 2 - 3 ,wet,field,2,188,,4/20/22,,,,,8.8,12.3,1,1,1,,,,,22.1,1,,0,2,0,2,1,29.2,0,2,,,0,2,1,Y
UT3,ERNA-UT931-433-10,ERNA-UT931-433-10_13,15 - 20 Deg. F. / 2 - 3 ,dry,field,3,252,,4/20/22,,6/8/22,,49,7.2,,1,0,0,,,,,,0,,,,,,0,,,,0,,,,0,
UT3,ERNA-UT931-433-10,ERNA-UT931-433-10_23,15 - 20 Deg. F. / 2 - 3 ,dry,field,3,265,,4/20/22,,,,,12,15.8,1,1,1,,,,,30.1,1,,0,2,0,2,1,44.2,0,2,,,0,2,1,
UT3,ERNA-UT931-433-10,ERNA-UT931-433-10_03,15 - 20 Deg. F. / 2 - 3 ,dry,field,3,274,,4/20/22,,,,,8.2,15.6,1,1,1,,,,,26.7,1,,0,2,0,2,1,34.2,0,2,,,0,2,1,
UT3,ERNA-UT931-433-10,ERNA-UT931-433-10_53,15 - 20 Deg. F. / 2 - 3 ,dry,field,3,287,36,4/20/22,,,,,9.4,14.7,1,1,1,,,,,24.2,1,,0,2,0,2,1,38.6,0,2,,,0,2,1,
UT3,ERNA-UT931-433-10,ERNA-UT931-433-10_33,15 - 20 Deg. F. / 2 - 3 ,dry,field,3,289,,4/20/22,,,,,11.2,15.1,1,1,1,,,,,24.4,1,,0,2,0,2,1,38.2,0,2,,,0,2,1,
UT3,ERNA-UT931-433-10,ERNA-UT931-433-10_43,15 - 20 Deg. F. / 2 - 3 ,dry,field,3,319,,4/20/22,,,,,8,13.4,1,1,1,,,,,28.3,1,,0,2,0,2,1,51.7,0,2,,,0,2,1,
UT3,ERNA-UT931-433-10,ERNA-UT931-433-10_04,15 - 20 Deg. F. / 2 - 3 ,wet,field,4,350,,4/20/22,,,,,10.1,11,1,1,1,,,,,28.1,1,,0,2,0,2,1,42.6,0,2,,,0,2,1,
UT3,ERNA-UT931-433-10,ERNA-UT931-433-10_14,15 - 20 Deg. F. / 2 - 3 ,wet,field,4,385,,4/20/22,,,,,9.3,14.5,1,1,1,,,,,30.1,1,,0,2,0,2,1,48.8,0,2,,,0,2,1,
UT3,ERNA-UT931-433-10,ERNA-UT931-433-10_24,15 - 20 Deg. F. / 2 - 3 ,wet,field,4,389,,4/20/22,,,,,9.7,17,1,1,1,,,,,23.5,1,,0,2,0,2,1,52.9,0,2,,,0,2,1,
UT3,ERNA-UT931-433-10,ERNA-UT931-433-10_44,15 - 20 Deg. F. / 2 - 3 ,wet,field,4,404,,4/20/22,,6/8/22,,49,9.9,,1,0,0,,,,,,0,,,,,,0,,,,0,,,,0,
UT3,ERNA-UT931-433-10,ERNA-UT931-433-10_34,15 - 20 Deg. F. / 2 - 3 ,wet,field,4,405,,4/20/22,,,,,10.9,11.1,1,1,1,,,,,13.3,1,,0,2,0,2,1,21.7,0,2,,,0,2,1,
UT3,ERNA-UT931-433-10,ERNA-UT931-433-10_54,15 - 20 Deg. F. / 2 - 3 ,wet,field,4,424,,4/20/22,,,,,9.6,19.2,1,1,1,,,,,30.2,1,,0,2,0,2,1,47.4,0,2,,,0,2,1,
UT3,ERNA-UT931-433-10,ERNA-UT931-433-10_45,15 - 20 Deg. F. / 2 - 3 ,dry,field,5,483,57,4/20/22,,,,,11.1,22.1,1,1,1,,,,,29.1,1,,0,2,0,2,1,44,0,2,,,0,2,1,
UT3,ERNA-UT931-433-10,ERNA-UT931-433-10_55,15 - 20 Deg. F. / 2 - 3 ,dry,field,5,500,,4/20/22,,,,,9.5,13,1,1,1,,,,,27.4,1,,0,2,0,2,1,44.3,0,2,,,0,2,1,
UT3,ERNA-UT931-433-10,ERNA-UT931-433-10_35,15 - 20 Deg. F. / 2 - 3 ,dry,field,5,521,,4/20/22,,,,,6.4,9.5,1,1,1,,,,,13.4,1,,0,2,0,2,1,29,0,2,,,0,2,1,
UT3,ERNA-UT931-433-10,ERNA-UT931-433-10_25,15 - 20 Deg. F. / 2 - 3 ,dry,field,5,525,,4/20/22,,,,,9.5,8.9,1,1,1,,,,,16,1,,0,2,0,2,1,36.3,0,2,,,0,2,1,
UT3,ERNA-UT931-433-10,ERNA-UT931-433-10_15,15 - 20 Deg. F. / 2 - 3 ,dry,field,5,547,65,4/20/22,,,,,7.3,7.4,1,1,1,,,,,19.4,1,,0,2,0,2,1,38.2,0,2,,,0,2,1,
UT3,ERNA-UT931-433-10,ERNA-UT931-433-10_05,15 - 20 Deg. F. / 2 - 3 ,dry,field,5,564,,4/20/22,,,,,9.5,6.8,1,1,1,,,,,22,1,,0,2,0,2,1,48.7,0,2,,,0,2,1,
UT3,ERNA-UT931-433-10,ERNA-UT931-433-10_26,15 - 20 Deg. F. / 2 - 3 ,wet,field,6,592,76,4/20/22,,,,,9.5,16.1,1,1,1,,,,,29.4,1,,0,2,0,2,1,44.7,0,2,,,0,2,1,
UT3,ERNA-UT931-433-10,ERNA-UT931-433-10_36,15 - 20 Deg. F. / 2 - 3 ,wet,field,6,617,75,4/20/22,,,,,7.3,13.9,1,1,1,,,,,25,1,,0,2,0,2,1,44,0,2,,,0,2,1,
