Pop_code,Population,Treatment,Block,Code,seed_zone,ID,plant_date,death_date,flower_date,days_until_mortality,days_until_flowering,length_cm_20220531,survival_20220531,Notes,replaced_Y_N,replaced_with_20220606,length_cm 20220627,flowering_Y_N_20220627,phenology_20220627,survival_20220627,notes_20220627,flowering_Y_N_20220701,phenology_20220701,survival_20220701,notes_20220701,flowering_Y_N_20220705,phenology_20220705,num_infl_20220705,survival_20220705,notes_20220705,flowering_Y_N_20220713,phenology_20220713,num_infl_20220713,survival_20220713,notes_20220713,flowering_Y_N_20220718,phenology_20220718,num_infl_20220718,survival_20220718,notes_20220718,flowering_Y_N_20220725,phenology_20220725,num_infl_20220725,survival_20220725,notes_20220725,length_cm_20220801,survival_20220801,flowering_Y_N_20220801,phenology_20220801,num_inf_20220801,notes_20220801,flowering_Y_N_20220809,phenology_20220809,survival_20220809,flowering_Y_N_20220818,phenology_20220818,survival_20220818,notes,flowering_Y_N_20220829,phenology_20220829,survival_20220829,notes _20220829,bagged_20220829,flowering_Y_N_20220915,phenology_20220915,survival_20220915,num_inf_20220927,flowering_Y_N_20220927,phenology_20220927,survival_20220927,notes _20220927,Bagged,NumInf_coll_20220927,NumInf_coll_20221014,NumInf_coll_20221108
AZ2,BOGR-AZ040-284-SANTACRUZ-17,dry ,1,BOGR-AZ040-284-SANTACRUZ-17_50,30 - 35 Deg. F. / 6 - 12 ,1035,5/12/22,,8/9/22,,89,10.3,1,,,,19.8,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,36.5,1,0,2,,,1,3,1,1,3,1,,1,3,1,,,1,5,1,,1,5,1,,,,,
AZ2,BOGR-AZ040-284-SANTACRUZ-17,dry ,1,BOGR-AZ040-284-SANTACRUZ-17_40,30 - 35 Deg. F. / 6 - 12 ,1094,5/12/22,,9/15/22,,126,8.8,1,,,,11.1,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,18.6,1,0,2,,,0,2,1,0,2,1,,0,2,1,,,1,3,1,,1,3,1,,,,,
AZ2,BOGR-AZ040-284-SANTACRUZ-17,dry ,1,BOGR-AZ040-284-SANTACRUZ-17_60,30 - 35 Deg. F. / 6 - 12 ,1134,5/12/22,,8/18/22,,98,9.2,1,,,,12.3,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,24.3,1,0,2,,,0,2,1,1,3,1,,1,3,1,,,1,3,1,,1,3,1,,,,,
AZ2,BOGR-AZ040-284-SANTACRUZ-17,wet,2,BOGR-AZ040-284-SANTACRUZ-17_51,30 - 35 Deg. F. / 6 - 12 ,1,5/12/22,8/9/22,,89,,10,1,,,,6.6,0,2,1,dry 6/27,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,dying,0,2,,1,,6.6,1,0,2,,dying,,,0,,,0,,,,0,,,,,0,,,,0,,,,,
AZ2,BOGR-AZ040-284-SANTACRUZ-17,wet,2,BOGR-AZ040-284-SANTACRUZ-17_41,30 - 35 Deg. F. / 6 - 12 ,85,5/12/22,,8/18/22,,98,5.3,1,,,,12.1,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,17.9,1,0,2,,,0,2,1,1,3,1,,1,3,1,,,1,3,1,15,1,5,1,,,,,
AZ2,BOGR-AZ040-284-SANTACRUZ-17,wet,2,BOGR-AZ040-284-SANTACRUZ-17_42,30 - 35 Deg. F. / 6 - 12 ,144,5/12/22,,8/29/22,,109,5.4,1,,,,11.8,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,1 bud,0,2,,1,,0,2,,1,,16.8,1,0,2,,,0,2,1,0,2,1,,1,3,1,,,1,3,1,13,1,3,1,,,,,
AZ2,BOGR-AZ040-284-SANTACRUZ-17,wet,2,BOGR-AZ040-284-SANTACRUZ-17_52,30 - 35 Deg. F. / 6 - 12 ,181,5/12/22,,8/29/22,,109,10.2,1,,,,12.8,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,17.5,1,0,2,,,0,2,1,0,2,1,,1,3,1,,,1,3,1,11,1,3,1,,,,,
AZ2,BOGR-AZ040-284-SANTACRUZ-17,wet,2,BOGR-AZ040-284-SANTACRUZ-17_53,30 - 35 Deg. F. / 6 - 12 ,236,5/12/22,,8/29/22,,109,10.5,1,,,,15,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,29,1,0,2,,,0,2,1,0,2,1,,1,3,1,,,1,3,1,71,1,3,1,,,,,
AZ2,BOGR-AZ040-284-SANTACRUZ-17,wet,2,BOGR-AZ040-284-SANTACRUZ-17_43,30 - 35 Deg. F. / 6 - 12 ,241,5/12/22,,,,,8.8,1,,,,3,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,8.1,1,0,2,,,0,2,1,0,2,1,,0,2,1,,,0,2,1,,0,2,1,,,,,
AZ2,BOGR-AZ040-284-SANTACRUZ-17,dry ,3,BOGR-AZ040-284-SANTACRUZ-17_54,30 - 35 Deg. F. / 6 - 12 ,370,5/12/22,,9/15/22,,126,11.4,1,,,,7,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,14.6,1,0,2,,,0,2,1,0,2,1,,0,2,1,,,1,3,1,5,1,3,1,,,,,
AZ2,BOGR-AZ040-284-SANTACRUZ-17,dry ,3,BOGR-AZ040-284-SANTACRUZ-17_44,30 - 35 Deg. F. / 6 - 12 ,429,5/12/22,,,,,3.4,1,,,,4.5,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,6.1,1,0,2,,,0,2,1,0,2,1,,0,2,1,,,0,2,1,,0,2,1,,,,,
AZ2,BOGR-AZ040-284-SANTACRUZ-17,dry ,3,BOGR-AZ040-284-SANTACRUZ-17_45,30 - 35 Deg. F. / 6 - 12 ,524,5/12/22,,9/15/22,,126,4.4,1,,,,19.9,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,23.9,1,0,2,,,0,2,1,0,2,1,,0,2,1,,,1,3,1,5,1,3,1,,,,,
AZ2,BOGR-AZ040-284-SANTACRUZ-17,dry ,3,BOGR-AZ040-284-SANTACRUZ-17_55,30 - 35 Deg. F. / 6 - 12 ,569,5/12/22,,8/18/22,,98,7.2,1,,,,9.1,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,14.2,1,0,2,,,0,2,1,1,3,1,,1,3,1,,,1,3,1,32,1,5,1,,,,,
AZ2,BOGR-AZ040-284-SANTACRUZ-17,dry ,3,BOGR-AZ040-284-SANTACRUZ-17_46,30 - 35 Deg. F. / 6 - 12 ,661,5/12/22,,8/29/22,,109,8.1,1,,,,10.4,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,22.2,1,0,2,,,0,2,1,0,2,1,,1,3,1,,,1,3,1,30,1,5,1,,,,,
AZ2,BOGR-AZ040-284-SANTACRUZ-17,dry ,3,BOGR-AZ040-284-SANTACRUZ-17_56,30 - 35 Deg. F. / 6 - 12 ,670,5/12/22,,8/18/22,,98,7.6,1,,,,11.7,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,18.3,1,0,2,,,0,2,1,1,3,1,,1,3,1,,,1,3,1,75,1,3,1,,,,,
AZ2,BOGR-AZ040-284-SANTACRUZ-17,wet,4,BOGR-AZ040-284-SANTACRUZ-17_47,30 - 35 Deg. F. / 6 - 12 ,708,5/12/22,,9/15/22,,126,11.4,1,,,,14.5,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,28.6,1,0,2,,,0,2,1,0,2,1,,0,2,1,,,1,3,1,,1,3,1,,,,,
AZ2,BOGR-AZ040-284-SANTACRUZ-17,wet,4,BOGR-AZ040-284-SANTACRUZ-17_57,30 - 35 Deg. F. / 6 - 12 ,775,5/12/22,,8/18/22,,98,7.8,1,,,,13.5,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,22.4,1,0,2,,,0,2,1,1,3,1,,1,3,1,,,1,3,1,,1,3,1,,,,,
AZ2,BOGR-AZ040-284-SANTACRUZ-17,wet,4,BOGR-AZ040-284-SANTACRUZ-17_58,30 - 35 Deg. F. / 6 - 12 ,841,5/12/22,,8/18/22,,98,10,1,,,,12,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,26.3,1,0,2,,,0,2,1,1,3,1,,1,3,1,,,1,3,1,,1,3,1,,,,,
AZ2,BOGR-AZ040-284-SANTACRUZ-17,wet,4,BOGR-AZ040-284-SANTACRUZ-17_48,30 - 35 Deg. F. / 6 - 12 ,854,5/12/22,,8/18/22,,98,6,1,,,,11,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,14.1,1,0,2,,,0,2,1,1,3,1,,1,3,1,,,1,3,1,,1,3,1,,,,,
AZ2,BOGR-AZ040-284-SANTACRUZ-17,wet,4,BOGR-AZ040-284-SANTACRUZ-17_31,30 - 35 Deg. F. / 6 - 12 ,7,5/12/22,,9/15/22,,126,5.9,1,,,,8.9,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,12.6,1,0,2,,,0,2,1,0,2,1,,0,2,1,,,1,3,1,3,1,3,1,,,,,
AZ2,BOGR-AZ040-284-SANTACRUZ-17,wet,4,BOGR-AZ040-284-SANTACRUZ-17_01,30 - 35 Deg. F. / 6 - 12 ,30,5/12/22,,9/15/22,,126,4.6,1,,,,13,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,15.7,1,0,2,,,0,2,1,0,2,1,,0,2,1,,,1,3,1,1,1,3,1,,,,,
AZ2,BOGR-AZ040-284-SANTACRUZ-17,dry ,5,BOGR-AZ040-284-SANTACRUZ-17_11,30 - 35 Deg. F. / 6 - 12 ,66,5/12/22,,,,,5.7,1,,,,15,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,27.9,1,0,2,,,0,2,1,0,2,1,,0,2,1,,,0,2,1,,0,2,1,,,,,
AZ2,BOGR-AZ040-284-SANTACRUZ-17,dry ,5,BOGR-AZ040-284-SANTACRUZ-17_21,30 - 35 Deg. F. / 6 - 12 ,113,5/12/22,,7/13/22,,62,11,1,,,,16.6,0,2,1,,0,2,1,,0,2,,1,,1,3,3,1,2 buds,0,2,,1,,0,2,,1,,17.9,1,0,2,,,0,2,1,0,2,1,,1,3,1,,,1,3,1,25,1,3,1,,,,,
AZ2,BOGR-AZ040-284-SANTACRUZ-17,dry ,5,BOGR-AZ040-284-SANTACRUZ-17_32,30 - 35 Deg. F. / 6 - 12 ,147,5/12/22,,8/29/22,,109,7.4,1,,,,8.5,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,21.3,1,0,2,,,0,2,1,0,2,1,,1,3,1,,,1,3,1,9,1,3,1,,,,,
AZ2,BOGR-AZ040-284-SANTACRUZ-17,dry ,5,BOGR-AZ040-284-SANTACRUZ-17_22,30 - 35 Deg. F. / 6 - 12 ,158,5/12/22,,8/18/22,,98,5.4,1,,,,6.6,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,19.5,1,0,2,,,0,2,1,1,3,1,,1,3,1,,,1,3,1,34,1,3,1,,,,,
AZ2,BOGR-AZ040-284-SANTACRUZ-17,dry ,5,BOGR-AZ040-284-SANTACRUZ-17_12,30 - 35 Deg. F. / 6 - 12 ,169,5/12/22,,8/1/22,,81,7.6,1,,,,18.5,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,buds,39.6,1,1,3,5,,1,3,1,1,3,1,,1,3,1,,,1,3,1,181,1,3,1,,,,,
AZ2,BOGR-AZ040-284-SANTACRUZ-17,dry ,5,BOGR-AZ040-284-SANTACRUZ-17_02,30 - 35 Deg. F. / 6 - 12 ,225,5/12/22,,8/18/22,,98,5.7,1,,,,13.4,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,20,1,0,2,,,0,2,1,1,3,1,,1,3,1,,,1,3,1,42,1,3,1,,,,,
AZ2,BOGR-AZ040-284-SANTACRUZ-17,wet,6,BOGR-AZ040-284-SANTACRUZ-17_03,30 - 35 Deg. F. / 6 - 12 ,242,5/12/22,,9/15/22,,126,4.5,1,,,,9.5,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,19.5,1,0,2,,,0,2,1,0,2,1,,0,2,1,,,1,3,1,36,1,3,1,,,,,
AZ2,BOGR-AZ040-284-SANTACRUZ-17,wet,6,BOGR-AZ040-284-SANTACRUZ-17_33,30 - 35 Deg. F. / 6 - 12 ,262,5/12/22,,8/9/22,,89,5.8,1,,,,14.5,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,34.3,1,0,2,,,1,3,1,1,3,1,,1,3,1,,,1,3,1,139,1,3,1,,,,,
AZ2,BOGR-AZ040-284-SANTACRUZ-17,wet,6,BOGR-AZ040-284-SANTACRUZ-17_23,30 - 35 Deg. F. / 6 - 12 ,294,5/12/22,,9/15/22,,126,9.5,1,,,,19,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,34,1,0,2,,,0,2,1,0,2,1,,0,2,1,,,1,3,1,32,1,3,1,,,,,
AZ2,BOGR-AZ040-284-SANTACRUZ-17,wet,6,BOGR-AZ040-284-SANTACRUZ-17_13,30 - 35 Deg. F. / 6 - 12 ,329,5/12/22,6/27/22,,46,,1.4,1,Very small/dying 5/31/22,,,,0,,0,,,,0,no plant,,,,0,,,,,0,,,,,0,,,,,0,,,0,,,,,,,0,,,0,,,,0,,,,,0,,,,0,,,,,
AZ2,BOGR-AZ040-284-SANTACRUZ-17,wet,6,BOGR-AZ040-284-SANTACRUZ-17_04,30 - 35 Deg. F. / 6 - 12 ,364,5/12/22,,9/15/22,,126,14,1,,,,11.5,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,18.4,1,0,2,,,0,2,1,0,2,1,,0,2,1,,,1,3,1,17,1,3,1,,,,,
AZ2,BOGR-AZ040-284-SANTACRUZ-17,wet,6,BOGR-AZ040-284-SANTACRUZ-17_24,30 - 35 Deg. F. / 6 - 12 ,396,5/12/22,,8/18/22,,98,5.4,1,,,,12.6,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,24.4,1,0,2,,,0,2,1,1,3,1,,1,3,1,,,1,3,1,29,1,3,1,,,,,
AZ2,BOGR-AZ040-284-SANTACRUZ-17,dry ,7,BOGR-AZ040-284-SANTACRUZ-17_14,30 - 35 Deg. F. / 6 - 12 ,406,5/12/22,,8/18/22,,98,6.5,1,,,,18.3,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,24.5,1,0,2,,,0,2,1,1,3,1,,1,3,1,,,1,5,1,43,1,3,1,,,,,
AZ2,BOGR-AZ040-284-SANTACRUZ-17,dry ,7,BOGR-AZ040-284-SANTACRUZ-17_34,30 - 35 Deg. F. / 6 - 12 ,445,5/12/22,,8/18/22,,98,5,1,,,,8.1,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,14.5,1,0,2,,,0,2,1,1,3,1,,1,3,1,,,1,3,1,40,1,3,1,,,,,
AZ2,BOGR-AZ040-284-SANTACRUZ-17,dry ,7,BOGR-AZ040-284-SANTACRUZ-17_25,30 - 35 Deg. F. / 6 - 12 ,484,5/12/22,,9/15/22,,126,7.8,1,,,,12.7,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,17,1,0,2,,,0,2,1,0,2,1,,0,2,1,,,1,3,1,3,1,3,1,,,,,
AZ2,BOGR-AZ040-284-SANTACRUZ-17,dry ,7,BOGR-AZ040-284-SANTACRUZ-17_05,30 - 35 Deg. F. / 6 - 12 ,490,5/12/22,,8/9/22,,89,8.9,1,,,,12,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,19.4,1,0,2,,,1,3,1,1,3,1,,1,3,1,,,1,3,1,113,1,3,1,,,,,
AZ2,BOGR-AZ040-284-SANTACRUZ-17,dry ,7,BOGR-AZ040-284-SANTACRUZ-17_35,30 - 35 Deg. F. / 6 - 12 ,503,5/12/22,,9/27/22,,138,11.3,1,,,,13.7,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,21.3,1,0,2,,,0,2,1,0,2,1,,0,2,1,,,0,2,1,1,1,3,1,,,,,
AZ2,BOGR-AZ040-284-SANTACRUZ-17,dry ,7,BOGR-AZ040-284-SANTACRUZ-17_15,30 - 35 Deg. F. / 6 - 12 ,518,5/12/22,,8/18/22,,98,12,1,,,,10,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,18.6,1,0,2,,,0,2,1,1,3,1,,1,3,1,,,1,3,1,88,1,5,1,,,,,
AZ2,BOGR-AZ040-284-SANTACRUZ-17,wet,8,BOGR-AZ040-284-SANTACRUZ-17_26,30 - 35 Deg. F. / 6 - 12 ,582,5/12/22,,8/18/22,,98,7.1,1,,,,16,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,24.4,1,0,2,,,0,2,1,1,3,1,,1,3,1,,,1,3,1,43,1,3,1,,,,,
AZ2,BOGR-AZ040-284-SANTACRUZ-17,wet,8,BOGR-AZ040-284-SANTACRUZ-17_16,30 - 35 Deg. F. / 6 - 12 ,583,5/12/22,,8/18/22,,98,7.7,1,,,,12.3,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,31.9,1,0,2,,,0,2,1,1,3,1,,1,3,1,,,1,3,1,67,1,5,1,,,,,
AZ2,BOGR-AZ040-284-SANTACRUZ-17,wet,8,BOGR-AZ040-284-SANTACRUZ-17_36,30 - 35 Deg. F. / 6 - 12 ,609,5/12/22,,8/18/22,,98,16,1,,,,20,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,31.6,1,0,2,,,0,2,1,1,3,1,,1,3,1,,,1,3,1,81,1,3,1,,,,,
AZ2,BOGR-AZ040-284-SANTACRUZ-17,wet,8,BOGR-AZ040-284-SANTACRUZ-17_06,30 - 35 Deg. F. / 6 - 12 ,610,5/12/22,,8/18/22,,98,11.4,1,,,,11,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,20.4,1,0,2,,,0,2,1,1,3,1,,1,3,1,,,1,3,1,50,1,3,1,,,,,
AZ2,BOGR-AZ040-284-SANTACRUZ-17,wet,8,BOGR-AZ040-284-SANTACRUZ-17_17,30 - 35 Deg. F. / 6 - 12 ,685,5/12/22,,8/29/22,,109,4.9,1,,,,11.2,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,12.9,1,0,2,,,0,2,1,0,2,1,,1,3,1,,,1,3,1,,1,3,1,,,,,
AZ2,BOGR-AZ040-284-SANTACRUZ-17,wet,8,BOGR-AZ040-284-SANTACRUZ-17_07,30 - 35 Deg. F. / 6 - 12 ,735,5/12/22,,7/18/22,,67,16.2,1,,,,19.9,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,1 bud,1,3,1,1,,1,3,1,1,,35.7,1,1,3,2,,1,3,1,1,3,1,,1,3,1,,,1,3,1,,1,3,1,,,,,
AZ2,BOGR-AZ040-284-SANTACRUZ-17,dry ,9,BOGR-AZ040-284-SANTACRUZ-17_27,30 - 35 Deg. F. / 6 - 12 ,793,5/12/22,,8/18/22,,98,7.5,1,,,,8,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,14.8,1,0,2,,,0,2,1,1,3,1,,0,2,1,incorrect 8-18?,,1,3,1,,1,3,1,,,,,
AZ2,BOGR-AZ040-284-SANTACRUZ-17,dry ,9,BOGR-AZ040-284-SANTACRUZ-17_37,30 - 35 Deg. F. / 6 - 12 ,800,5/12/22,,8/18/22,,98,10.4,1,,,,19.5,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,35.4,1,0,2,,,0,2,1,1,3,1,,1,3,1,,,1,3,1,,1,3,1,,,,,
AZ2,BOGR-AZ040-284-SANTACRUZ-17,dry ,9,BOGR-AZ040-284-SANTACRUZ-17_38,30 - 35 Deg. F. / 6 - 12 ,802,5/12/22,,8/18/22,,98,5.9,1,,,,12.7,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,26.6,1,0,2,,,0,2,1,1,3,1,,1,3,1,,,1,3,1,,1,3,1,,,,,
AZ2,BOGR-AZ040-284-SANTACRUZ-17,dry ,9,BOGR-AZ040-284-SANTACRUZ-17_08,30 - 35 Deg. F. / 6 - 12 ,886,5/12/22,,9/15/22,,126,3.4,1,,,,6.9,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,10.7,1,0,2,,,0,2,1,0,2,1,,0,2,1,,,1,3,1,,1,3,1,,,,,
AZ2,BOGR-AZ040-284-SANTACRUZ-17,dry ,9,BOGR-AZ040-284-SANTACRUZ-17_18,30 - 35 Deg. F. / 6 - 12 ,901,5/12/22,,8/18/22,,98,11.7,1,,,,17.8,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,34.9,1,0,2,,,0,2,1,1,3,1,,1,3,1,,,1,3,1,,1,3,1,,,,,
AZ2,BOGR-AZ040-284-SANTACRUZ-17,dry ,9,BOGR-AZ040-284-SANTACRUZ-17_28,30 - 35 Deg. F. / 6 - 12 ,910,5/12/22,,8/18/22,,98,12,1,,,,14,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,21.9,1,0,2,,,0,2,1,1,3,1,,1,3,1,,,1,3,1,,1,3,1,,,,,
AZ2,BOGR-AZ040-284-SANTACRUZ-17,wet,10,BOGR-AZ040-284-SANTACRUZ-17_19,30 - 35 Deg. F. / 6 - 12 ,956,5/12/22,,9/27/22,,138,7.5,1,,,,16,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,26.9,1,0,2,,,0,2,1,0,2,1,,0,2,1,,,0,2,1,,1,3,1,,,,,
AZ2,BOGR-AZ040-284-SANTACRUZ-17,wet,10,BOGR-AZ040-284-SANTACRUZ-17_09,30 - 35 Deg. F. / 6 - 12 ,989,5/12/22,,8/18/22,,98,8.5,1,,,,12,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,30,1,0,2,,,0,2,1,1,3,1,,1,3,1,,,1,3,1,,1,3,1,,,,,
AZ2,BOGR-AZ040-284-SANTACRUZ-17,wet,10,BOGR-AZ040-284-SANTACRUZ-17_29,30 - 35 Deg. F. / 6 - 12 ,991,5/12/22,,8/9/22,,89,8.1,1,,,,11.1,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,22.2,1,0,2,,,1,3,1,1,3,1,,1,3,1,,,1,5,1,,1,5,1,,,,,
AZ2,BOGR-AZ040-284-SANTACRUZ-17,wet,10,BOGR-AZ040-284-SANTACRUZ-17_20,30 - 35 Deg. F. / 6 - 12 ,1027,5/12/22,,8/18/22,,98,15,1,,,,14.4,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,25.7,1,0,2,,,0,2,1,1,3,1,,1,3,1,,,1,3,1,,1,3,1,,,,,
AZ2,BOGR-AZ040-284-SANTACRUZ-17,wet,10,BOGR-AZ040-284-SANTACRUZ-17_10,30 - 35 Deg. F. / 6 - 12 ,1036,5/12/22,,8/18/22,,98,12.5,1,,,,17.7,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,38.6,1,0,2,,,0,2,1,1,3,1,,1,3,1,,,1,3,1,,1,5,1,,,,,
AZ2,BOGR-AZ040-284-SANTACRUZ-17,wet,10,BOGR-AZ040-284-SANTACRUZ-17_30,30 - 35 Deg. F. / 6 - 12 ,1132,5/12/22,,8/29/22,,109,10.4,1,,,,20.2,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,33,1,0,2,,,0,2,1,0,2,1,,1,3,1,,,1,3,1,,1,3,1,,,,,
AZ3,BOGR-AZ040-302-SANTACRUZ-17,dry ,1,BOGR-AZ040-302-SANTACRUZ-17_29,30 - 35 Deg. F. / 6 - 12 ,938,5/12/22,,8/29/22,,109,13.5,1,,,,13,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,17.2,1,0,2,,,0,2,1,0,2,1,,1,3,1,,,1,3,1,,1,5,1,,,,,
AZ3,BOGR-AZ040-302-SANTACRUZ-17,dry ,1,BOGR-AZ040-302-SANTACRUZ-17_09,30 - 35 Deg. F. / 6 - 12 ,952,5/12/22,,8/18/22,,98,10.1,1,,,,22,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,45.7,1,0,2,,,0,2,1,1,3,1,,1,3,1,,,1,3,1,,1,5,1,,,,55,
AZ3,BOGR-AZ040-302-SANTACRUZ-17,dry ,1,BOGR-AZ040-302-SANTACRUZ-17_19,30 - 35 Deg. F. / 6 - 12 ,954,5/12/22,,9/15/22,,126,16.1,1,,,,15.9,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,11.6,1,0,2,,,0,2,1,0,2,1,,0,2,1,,,1,3,1,,1,3,1,,,,,
AZ3,BOGR-AZ040-302-SANTACRUZ-17,dry ,1,BOGR-AZ040-302-SANTACRUZ-17_30,30 - 35 Deg. F. / 6 - 12 ,1077,5/12/22,,8/1/22,,81,18,1,,,,23.3,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,30,1,1,3,2,,0,2,1,1,3,1,,1,3,1,,,1,3,1,,1,3,1,,,,,
AZ3,BOGR-AZ040-302-SANTACRUZ-17,dry ,1,BOGR-AZ040-302-SANTACRUZ-17_20,30 - 35 Deg. F. / 6 - 12 ,1085,5/12/22,,7/25/22,,74,7.2,1,,,,13.8,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,1,3,1,1,,27.3,1,0,2,,,1,3,1,1,3,1,,1,3,1,,,1,3,1,,1,3,1,,,,,
AZ3,BOGR-AZ040-302-SANTACRUZ-17,dry ,1,BOGR-AZ040-302-SANTACRUZ-17_10,30 - 35 Deg. F. / 6 - 12 ,1105,5/12/22,6/27/22,,46,,12.5,1,flower/fruit? 6/03,,,14.6,1,4,1,"2 infs 1 with pollen, 1 aborted fruit ?",1,3,1,"3 inf, 1 developing fruit?",1,3,3,1,underdeveloped,1,3,2,1,1 bud,1,3,2,1,,1,3,2,1,both aborted,26.1,1,1,3,1,,1,3,1,1,3,1,,1,3,1,,,1,5,1,,1,5,1,,,,,
